txt_fn,pedestrian,bicycle,car,motorcycle,bus,train,truck
000000090057.txt,0,0,0,0,0,1,0
000000058123.txt,0,0,1,0,2,0,0
000000006936.txt,0,0,1,0,0,0,0
000000412881.txt,1,0,0,0,0,1,0
000000206860.txt,0,0,0,0,0,1,0
000000472065.txt,0,0,0,0,0,0,7
000000123041.txt,1,0,1,0,0,0,2
000000452461.txt,1,0,0,0,0,2,0
000000280020.txt,1,0,0,0,3,0,0
000000349437.txt,1,0,0,1,0,0,0
000000287234.txt,1,1,1,0,0,0,0
000000068777.txt,0,0,1,0,0,0,1
000000385903.txt,0,0,0,0,0,1,0
000000515814.txt,0,0,0,0,0,0,1
000000383158.txt,0,0,1,0,1,0,0
000000467909.txt,0,0,0,0,0,0,1
000000298261.txt,1,0,0,0,0,0,1
000000392851.txt,0,0,1,0,0,0,0
000000006701.txt,0,0,1,0,0,0,1
000000249139.txt,1,4,0,0,0,0,0
000000092988.txt,1,0,0,0,1,0,0
000000472130.txt,0,0,1,0,0,0,0
000000476444.txt,0,0,1,0,0,0,0
000000358989.txt,0,1,0,0,0,0,0
000000365623.txt,1,0,0,0,1,0,1
000000441245.txt,0,0,1,10,0,0,0
000000260962.txt,1,0,0,0,0,2,0
000000452597.txt,1,0,0,9,1,0,0
000000452331.txt,1,0,0,0,0,1,0
000000165046.txt,1,1,0,0,0,0,0
000000431400.txt,1,0,0,5,0,0,1
000000022176.txt,1,0,1,0,0,0,1
000000181481.txt,1,0,0,0,0,0,1
000000517341.txt,0,0,0,0,0,1,0
000000501379.txt,0,0,1,0,0,0,1
000000179969.txt,1,0,1,1,2,0,0
000000304292.txt,1,0,1,1,0,0,0
000000567124.txt,1,0,0,1,1,0,0
000000375554.txt,0,0,0,2,0,0,0
000000347747.txt,0,0,0,0,0,1,0
000000161352.txt,1,0,0,0,0,2,0
000000317768.txt,0,0,1,0,2,0,0
000000239728.txt,0,0,0,0,0,0,1
000000141251.txt,1,1,1,1,1,0,0
000000331688.txt,0,0,1,0,1,0,3
000000542101.txt,1,0,0,1,0,0,0
000000361073.txt,0,0,1,0,1,0,0
000000415174.txt,1,0,0,0,0,1,0
000000491169.txt,1,0,0,6,0,0,0
000000084550.txt,1,2,1,0,0,0,0
000000552318.txt,1,2,0,0,0,0,0
000000204420.txt,0,2,0,0,0,0,0
000000219524.txt,0,0,0,0,0,0,1
000000235296.txt,0,2,0,0,0,0,0
000000283502.txt,0,0,0,0,0,1,0
000000151081.txt,1,0,0,0,0,0,1
000000336939.txt,0,0,0,0,0,1,0
000000183112.txt,0,0,1,0,0,0,0
000000351818.txt,1,0,0,0,5,0,0
000000512375.txt,1,0,0,0,1,0,2
000000167084.txt,0,0,0,0,0,1,0
000000395314.txt,1,0,1,0,1,0,0
000000493355.txt,1,0,0,0,0,2,0
000000412248.txt,0,0,0,0,1,1,0
000000035995.txt,0,0,0,0,0,0,2
000000085475.txt,1,0,0,0,0,1,0
000000393633.txt,0,0,0,0,0,0,1
000000112480.txt,0,6,0,0,0,0,0
000000176810.txt,0,0,1,1,0,0,0
000000408624.txt,1,0,0,0,0,0,1
000000133166.txt,1,0,1,2,0,0,1
000000078548.txt,0,0,0,1,0,0,0
000000038663.txt,1,0,0,1,0,0,0
000000326290.txt,0,0,0,2,0,0,0
000000001232.txt,0,0,0,1,0,0,0
000000516805.txt,1,4,0,0,0,0,0
000000220690.txt,1,0,1,0,3,0,1
000000064510.txt,0,0,1,0,0,0,7
000000114147.txt,0,0,0,8,0,0,0
000000486451.txt,1,0,0,0,0,1,0
000000556349.txt,1,0,0,1,0,0,0
000000285299.txt,0,0,0,0,1,0,0
000000419383.txt,0,0,0,0,0,0,1
000000393317.txt,1,0,1,0,1,0,0
000000306716.txt,0,0,0,0,1,0,0
000000279874.txt,1,0,1,0,1,0,0
000000160452.txt,0,0,0,0,0,1,0
000000030267.txt,0,0,0,0,0,1,0
000000539716.txt,0,0,1,0,0,0,0
000000338522.txt,1,0,1,4,0,0,1
000000537620.txt,1,3,0,2,0,0,0
000000107838.txt,1,0,0,0,0,0,2
000000459303.txt,1,0,0,0,0,1,0
000000446209.txt,0,2,1,0,0,0,0
000000221200.txt,1,0,0,1,0,0,0
000000357578.txt,1,0,1,0,0,0,2
000000176785.txt,1,0,0,0,0,0,1
000000123612.txt,1,0,0,0,0,1,0
000000403132.txt,0,0,1,0,2,0,0
000000004129.txt,1,1,0,0,0,0,0
000000051342.txt,1,1,0,0,0,0,0
000000290174.txt,1,0,1,0,1,0,0
000000466652.txt,0,0,0,0,1,0,0
000000100503.txt,0,0,1,0,0,0,0
000000365652.txt,1,0,0,3,0,0,0
000000387545.txt,1,0,0,0,0,0,1
000000476339.txt,0,0,1,0,0,0,0
000000064610.txt,1,0,0,0,0,1,0
000000336667.txt,0,0,1,0,0,0,0
000000076308.txt,1,0,0,0,1,0,0
000000097255.txt,0,0,0,0,0,1,0
000000279816.txt,1,0,1,0,0,0,2
000000065360.txt,1,0,1,0,1,0,0
000000147289.txt,0,0,1,0,0,0,0
000000211208.txt,0,0,0,0,4,0,0
000000255279.txt,0,0,1,1,0,0,0
000000153207.txt,1,0,1,0,0,0,1
000000199951.txt,0,0,1,1,0,0,1
000000289338.txt,0,1,0,0,0,0,0
000000190016.txt,1,0,0,0,0,0,3
000000443592.txt,1,1,1,0,0,0,0
000000191961.txt,1,2,1,0,0,0,0
000000554378.txt,1,0,0,4,0,0,0
000000328316.txt,0,0,1,0,0,0,1
000000434850.txt,0,0,1,0,0,0,0
000000081749.txt,1,0,0,0,0,2,0
000000261323.txt,0,0,1,0,0,0,0
000000298058.txt,0,0,0,0,0,1,0
000000390879.txt,1,1,1,0,0,0,0
000000234352.txt,1,5,1,0,1,0,0
000000474637.txt,0,0,1,0,0,0,0
000000141095.txt,0,0,0,0,1,0,0
000000393121.txt,1,0,0,2,1,0,0
000000041342.txt,0,0,1,0,1,0,0
000000110159.txt,0,0,0,1,0,0,0
000000295565.txt,1,0,0,0,0,1,0
000000195017.txt,0,0,0,0,0,1,0
000000126070.txt,1,0,0,1,0,0,2
000000114668.txt,1,0,0,0,0,1,0
000000399058.txt,1,1,0,0,0,0,1
000000270211.txt,0,1,1,1,0,0,0
000000462292.txt,1,1,1,0,1,2,0
000000198975.txt,0,0,0,0,2,0,0
000000128667.txt,0,0,0,0,0,1,0
000000131434.txt,0,0,1,0,0,0,0
000000542605.txt,1,0,0,10,0,0,0
000000347019.txt,0,0,0,3,0,0,0
000000253229.txt,1,1,1,0,0,0,0
000000566262.txt,0,0,0,0,0,1,0
000000560270.txt,1,0,0,4,0,0,0
000000394970.txt,0,0,0,0,1,0,1
000000093262.txt,1,0,1,0,1,0,0
000000564187.txt,1,0,1,0,0,0,2
000000294974.txt,1,0,0,0,0,0,1
000000097724.txt,1,1,0,0,0,0,0
000000539395.txt,0,0,0,0,0,1,0
000000192720.txt,1,0,0,0,0,1,0
000000263383.txt,1,0,0,1,0,0,0
000000208288.txt,0,0,1,0,0,0,0
000000035473.txt,1,0,0,0,3,0,0
000000155736.txt,0,0,0,0,0,1,0
000000249688.txt,0,0,1,0,0,0,0
000000291059.txt,1,1,0,0,0,0,0
000000138488.txt,1,0,0,1,0,0,0
000000145978.txt,0,0,1,0,0,0,6
000000498758.txt,1,0,1,1,0,0,0
000000235187.txt,0,0,1,0,0,0,0
000000246057.txt,1,0,0,0,0,0,1
000000424998.txt,1,0,1,0,0,0,1
000000210363.txt,1,1,0,0,0,0,0
000000382692.txt,0,0,0,1,0,0,0
000000504006.txt,0,0,0,0,0,0,1
000000053294.txt,1,2,0,2,0,0,1
000000208206.txt,0,0,1,0,0,0,0
000000150636.txt,1,0,1,0,2,0,0
000000358345.txt,0,0,1,0,0,0,0
000000444660.txt,0,0,1,0,1,1,0
000000086107.txt,1,0,1,0,0,0,2
000000255158.txt,0,1,1,0,0,0,0
000000039905.txt,0,0,1,0,2,0,0
000000393274.txt,0,0,0,0,0,1,0
000000222370.txt,1,0,1,1,0,0,0
000000077689.txt,1,0,1,2,0,0,0
000000467135.txt,1,0,1,0,0,0,2
000000569190.txt,0,0,0,0,0,1,0
000000336372.txt,0,0,1,0,0,0,0
000000014388.txt,1,1,1,2,0,0,0
000000045949.txt,1,0,1,2,0,0,0
000000266455.txt,0,0,0,0,0,1,1
000000417528.txt,0,0,0,0,0,0,1
000000527587.txt,0,0,1,0,0,0,1
000000317509.txt,0,0,1,0,0,0,0
000000495814.txt,1,0,1,0,0,0,1
000000144597.txt,1,0,1,1,0,0,0
000000051168.txt,0,0,1,0,0,1,0
000000013934.txt,0,0,0,0,0,1,0
000000080937.txt,1,0,0,0,0,1,0
000000174019.txt,0,1,1,1,0,0,1
000000342532.txt,1,0,1,1,0,0,1
000000023424.txt,1,0,0,2,0,0,0
000000154337.txt,1,1,0,0,0,0,0
000000232263.txt,1,0,1,0,0,0,3
000000399275.txt,0,0,1,0,1,0,1
000000055641.txt,1,0,1,0,2,1,0
000000158869.txt,0,1,0,0,0,0,0
000000249301.txt,1,0,0,1,0,0,0
000000060128.txt,1,0,1,0,1,0,0
000000352127.txt,0,0,0,0,0,0,1
000000522990.txt,0,0,1,0,0,0,1
000000501801.txt,0,0,1,0,2,0,0
000000507875.txt,1,0,0,0,0,1,0
000000351841.txt,0,0,0,2,0,0,1
000000297906.txt,0,0,1,0,0,1,1
000000383731.txt,0,0,1,0,2,0,0
000000535880.txt,1,0,0,0,0,1,0
000000386847.txt,1,0,1,0,1,0,0
000000565312.txt,1,0,1,0,0,0,2
000000154140.txt,0,0,0,0,0,0,1
000000411645.txt,1,0,0,0,0,0,2
000000293221.txt,1,5,0,0,1,0,0
000000500703.txt,1,0,0,0,0,1,0
000000083045.txt,0,1,0,0,0,0,0
000000581009.txt,1,0,1,0,0,0,1
000000425161.txt,1,0,1,0,0,0,3
000000273164.txt,0,0,1,0,0,0,0
000000393288.txt,0,0,1,1,0,0,2
000000078113.txt,0,0,1,0,0,0,1
000000271177.txt,1,0,0,1,0,0,0
000000039859.txt,0,0,0,0,0,2,0
000000187852.txt,1,0,0,0,0,0,1
000000088047.txt,1,0,1,0,0,0,2
000000229500.txt,0,0,1,0,1,0,0
000000219260.txt,1,0,0,0,0,2,0
000000100827.txt,1,0,0,2,0,0,0
000000250991.txt,1,4,1,0,3,0,0
000000425447.txt,1,0,0,0,0,0,1
000000010613.txt,1,1,1,0,0,0,0
000000463739.txt,0,0,1,0,0,0,0
000000057770.txt,1,0,0,0,0,0,1
000000325836.txt,1,0,0,2,0,0,0
000000392575.txt,1,0,1,0,0,0,1
000000567922.txt,1,0,0,0,0,1,0
000000075423.txt,0,0,1,0,1,0,0
000000473642.txt,0,0,0,0,0,1,0
000000169562.txt,0,0,0,1,0,0,0
000000219756.txt,0,0,1,0,0,0,0
000000499028.txt,0,0,1,0,0,0,0
000000398507.txt,0,0,0,0,0,0,3
000000009321.txt,0,0,0,7,0,0,0
000000237372.txt,0,0,1,0,0,0,3
000000235984.txt,0,0,1,0,0,0,0
000000434494.txt,1,0,0,0,0,0,2
000000173001.txt,1,0,0,0,0,0,1
000000553876.txt,1,0,0,0,0,0,1
000000289352.txt,1,0,0,0,1,0,0
000000061559.txt,0,0,0,0,0,2,0
000000095191.txt,0,0,0,0,0,3,0
000000077601.txt,0,0,1,0,0,0,0
000000088835.txt,0,0,1,0,0,0,4
000000312292.txt,0,0,1,0,0,0,0
000000369156.txt,0,0,1,0,1,0,1
000000485269.txt,0,0,0,0,0,1,0
000000130234.txt,0,0,0,0,0,2,0
000000030345.txt,0,0,1,0,0,0,4
000000173464.txt,0,2,0,0,0,0,0
000000081819.txt,0,0,0,0,3,1,0
000000378618.txt,0,0,0,0,0,0,1
000000574271.txt,1,0,1,0,2,0,1
000000340588.txt,1,1,0,0,0,0,0
000000396835.txt,1,0,0,0,0,0,2
000000304076.txt,1,0,0,0,1,0,0
000000343198.txt,0,0,1,0,0,0,0
000000443870.txt,0,0,0,1,0,0,0
000000444764.txt,1,0,0,1,0,0,0
000000230893.txt,1,1,1,0,2,0,2
000000101891.txt,0,3,1,0,0,0,0
000000170562.txt,1,0,0,1,0,0,0
000000031019.txt,1,4,0,0,0,0,0
000000108892.txt,1,1,0,0,0,0,0
000000140686.txt,0,0,0,0,0,1,0
000000200830.txt,1,0,1,0,1,0,0
000000186036.txt,1,0,0,0,0,0,1
000000543622.txt,1,0,1,0,0,0,1
000000472942.txt,1,0,1,0,0,0,2
000000536402.txt,0,0,0,0,0,0,1
000000144580.txt,0,0,0,0,1,0,0
000000437073.txt,1,1,1,0,0,0,0
000000134215.txt,0,0,0,1,0,0,0
000000196510.txt,1,7,0,0,0,0,0
000000536426.txt,0,0,1,0,0,0,0
000000227433.txt,0,0,0,0,0,1,0
000000559865.txt,1,0,0,0,0,0,1
000000519601.txt,1,0,0,0,0,1,0
000000518914.txt,0,0,1,0,0,0,0
000000510525.txt,0,0,1,0,0,0,0
000000482928.txt,1,0,0,1,0,0,0
000000517089.txt,0,0,0,0,2,0,1
000000038614.txt,0,0,0,0,0,1,0
000000340082.txt,1,0,0,0,1,0,0
000000400617.txt,0,0,0,0,0,0,3
000000162712.txt,1,0,0,1,0,0,1
000000495051.txt,1,0,0,1,0,0,0
000000573954.txt,0,0,1,0,0,0,2
000000051887.txt,0,0,1,0,0,0,0
000000297166.txt,0,0,0,0,1,0,1
000000227231.txt,0,0,0,0,1,0,0
000000106216.txt,1,0,1,0,0,0,1
000000348982.txt,1,0,0,0,1,0,0
000000504170.txt,1,0,0,0,0,0,1
000000218649.txt,0,0,0,0,0,0,1
000000369256.txt,0,0,0,0,0,2,0
000000323230.txt,0,0,0,0,0,1,0
000000275530.txt,0,0,0,0,0,0,2
000000323149.txt,0,2,1,0,0,0,1
000000577783.txt,1,0,0,0,0,0,2
000000581899.txt,1,0,0,0,0,2,0
000000092818.txt,1,0,0,3,0,0,0
000000573635.txt,0,0,0,0,0,0,4
000000215586.txt,0,0,1,0,0,0,0
000000345161.txt,0,0,1,0,0,0,0
000000579137.txt,1,2,0,3,0,0,0
000000088225.txt,1,0,1,0,2,0,1
000000579697.txt,1,0,1,0,0,0,2
000000511412.txt,0,0,0,0,0,1,0
000000567224.txt,1,0,1,2,0,0,0
000000091841.txt,1,1,1,0,3,0,0
000000294491.txt,0,0,1,0,0,0,1
000000021811.txt,0,0,1,0,6,0,0
000000072843.txt,0,0,0,0,2,0,0
000000132789.txt,1,0,0,0,0,0,1
000000201508.txt,0,0,1,0,0,0,0
000000131840.txt,1,0,0,0,0,1,0
000000032458.txt,1,1,1,2,3,0,0
000000116652.txt,0,0,0,0,0,0,1
000000407202.txt,0,0,1,0,0,0,0
000000397173.txt,0,0,1,0,0,1,2
000000001722.txt,1,2,0,1,0,0,1
000000147896.txt,1,0,1,0,0,0,1
000000393125.txt,0,0,1,0,0,0,1
000000202557.txt,0,0,0,1,0,0,0
000000141352.txt,0,0,0,3,0,0,0
000000508083.txt,1,1,0,0,0,0,0
000000537729.txt,0,0,0,0,0,1,0
000000035630.txt,0,0,0,0,0,1,0
000000275515.txt,0,0,0,0,0,0,1
000000211546.txt,1,1,0,1,0,0,0
000000171585.txt,0,0,1,0,1,0,0
000000005482.txt,1,0,0,0,0,0,4
000000327432.txt,1,0,1,0,2,0,2
000000460139.txt,0,0,0,2,0,0,0
000000332655.txt,0,0,0,0,1,0,0
000000003134.txt,1,0,0,0,1,0,1
000000287437.txt,0,1,0,1,0,1,0
000000040497.txt,1,0,1,1,0,0,1
000000462129.txt,1,0,1,0,1,0,1
000000309492.txt,1,0,1,1,0,0,1
000000061938.txt,1,0,1,0,1,0,0
000000268717.txt,1,0,1,0,0,0,1
000000311251.txt,0,0,1,0,0,0,1
000000580829.txt,0,0,1,0,0,0,0
000000266646.txt,0,0,1,0,0,0,0
000000105115.txt,1,0,0,0,5,0,0
000000416978.txt,1,1,0,0,0,0,0
000000317208.txt,0,1,0,0,0,0,1
000000282190.txt,1,1,0,0,0,0,0
000000030962.txt,1,0,1,0,0,1,0
000000347253.txt,0,0,0,0,0,0,3
000000223777.txt,0,0,0,0,0,1,0
000000074099.txt,1,1,1,0,0,0,0
000000482079.txt,0,0,0,0,0,2,0
000000286678.txt,0,1,1,0,0,0,0
000000246423.txt,1,0,1,0,2,0,3
000000192796.txt,0,0,1,0,0,0,0
000000318066.txt,0,0,1,0,0,0,0
000000504021.txt,1,1,1,0,1,0,0
000000083482.txt,1,0,0,0,1,0,2
000000304065.txt,0,0,0,0,0,0,1
000000386838.txt,1,0,1,13,0,0,1
000000508881.txt,1,0,1,0,0,0,2
000000420151.txt,1,0,0,0,0,1,0
000000476189.txt,1,2,1,0,0,0,0
000000057050.txt,0,0,0,0,0,1,0
000000289883.txt,1,0,0,0,3,0,0
000000035132.txt,1,0,0,2,0,0,0
000000514243.txt,1,1,1,0,0,0,0
000000148772.txt,0,0,0,0,0,1,0
000000532998.txt,1,0,0,0,0,1,0
000000384499.txt,1,0,0,0,2,0,0
000000142088.txt,0,0,0,1,0,0,0
000000515360.txt,1,0,0,0,0,1,0
000000455393.txt,1,1,1,0,0,0,0
000000382890.txt,0,0,0,0,2,0,0
000000116675.txt,1,0,1,0,0,0,1
000000296540.txt,1,0,1,0,0,0,1
000000068063.txt,0,0,0,0,0,1,0
000000482024.txt,1,2,1,0,0,0,1
000000133291.txt,1,0,1,0,0,0,1
000000531349.txt,0,0,0,0,1,0,0
000000354655.txt,1,0,1,1,0,0,0
000000383956.txt,0,0,0,0,0,1,0
000000197775.txt,1,0,0,0,0,0,1
000000302989.txt,1,2,0,0,0,0,0
000000270175.txt,0,0,1,13,0,0,0
000000012238.txt,1,0,1,1,0,0,4
000000026017.txt,1,0,1,0,0,0,1
000000235545.txt,1,0,0,0,0,1,0
000000545163.txt,1,0,1,0,0,0,1
000000103516.txt,1,0,0,0,0,3,0
000000092153.txt,1,0,0,0,0,0,1
000000466218.txt,1,4,0,0,0,2,0
000000476060.txt,1,1,0,0,3,0,0
000000221937.txt,0,0,1,0,0,0,0
000000456178.txt,0,0,1,0,0,0,2
000000390723.txt,1,0,0,0,0,0,1
000000050778.txt,1,0,0,0,1,0,0
000000016755.txt,0,0,0,0,0,8,0
000000194643.txt,1,2,0,0,0,0,0
000000459026.txt,1,0,0,0,0,1,0
000000027611.txt,1,2,0,1,0,0,0
000000052661.txt,1,0,1,0,0,0,3
000000347928.txt,0,1,0,0,0,0,0
000000037183.txt,1,5,1,0,0,0,0
000000236674.txt,1,0,1,0,0,0,1
000000041772.txt,1,0,1,0,0,0,2
000000021483.txt,0,0,0,0,0,1,0
000000254177.txt,1,0,0,0,1,0,0
000000423850.txt,0,0,0,0,1,0,0
000000525299.txt,0,0,0,0,0,1,0
000000469599.txt,1,1,0,0,0,0,0
000000042690.txt,0,0,1,2,0,0,0
000000478099.txt,1,0,0,0,0,1,0
000000299442.txt,1,0,1,0,1,0,0
000000112377.txt,1,0,1,0,2,0,0
000000197266.txt,0,0,1,0,0,0,1
000000355826.txt,1,0,1,0,0,0,1
000000268940.txt,1,0,0,0,0,0,2
000000436878.txt,0,0,1,0,0,1,0
000000250808.txt,0,0,1,0,0,0,0
000000494749.txt,0,0,0,0,2,0,1
000000426348.txt,1,1,0,0,0,0,0
000000062204.txt,0,0,1,0,0,0,1
000000150089.txt,0,0,0,0,0,0,1
000000575287.txt,1,0,0,0,1,0,1
000000314778.txt,0,1,0,0,0,0,0
000000038465.txt,0,0,1,0,0,0,0
000000250794.txt,1,13,1,3,0,0,0
000000219921.txt,1,0,0,1,0,0,0
000000178258.txt,1,0,0,1,0,0,0
000000280339.txt,1,0,1,0,1,0,0
000000529956.txt,0,0,0,0,0,0,1
000000390565.txt,0,0,1,2,0,0,0
000000296353.txt,1,0,0,0,1,0,0
000000109338.txt,0,0,1,0,0,0,2
000000077308.txt,1,0,0,1,0,0,0
000000495117.txt,1,0,1,0,2,0,2
000000003849.txt,0,0,1,0,0,0,1
000000540117.txt,0,0,1,0,0,0,1
000000551647.txt,1,1,1,1,0,0,0
000000192722.txt,1,0,1,0,1,0,0
000000291144.txt,0,0,1,0,0,0,0
000000000529.txt,1,0,0,1,0,0,0
000000517603.txt,1,0,1,0,0,0,2
000000514245.txt,1,0,0,0,0,0,1
000000310552.txt,0,1,0,0,0,0,0
000000005811.txt,1,0,0,0,2,0,0
000000279616.txt,1,0,0,0,0,1,0
000000514249.txt,1,0,0,0,2,0,0
000000103086.txt,1,0,0,0,0,1,0
000000375961.txt,1,0,1,3,0,0,1
000000499911.txt,1,0,0,3,0,0,0
000000026201.txt,1,2,0,0,2,0,0
000000125286.txt,0,0,1,0,0,0,0
000000081622.txt,0,0,1,0,0,0,1
000000333083.txt,1,1,1,0,1,0,0
000000268036.txt,1,0,0,0,0,0,1
000000447424.txt,0,0,1,0,0,0,0
000000108655.txt,0,0,0,0,0,1,0
000000023019.txt,1,0,1,0,1,0,0
000000263104.txt,1,0,1,0,1,0,0
000000517875.txt,1,0,1,0,0,0,2
000000087058.txt,0,0,1,0,0,0,2
000000577685.txt,1,0,1,0,0,1,0
000000526622.txt,0,5,0,0,0,0,0
000000383607.txt,0,0,1,0,0,0,0
000000520049.txt,1,1,0,0,0,0,0
000000165436.txt,1,0,0,1,0,0,0
000000506927.txt,1,8,1,2,0,0,0
000000211046.txt,0,0,0,0,0,1,0
000000343231.txt,0,0,1,0,0,0,0
000000395022.txt,1,0,0,13,0,0,0
000000381406.txt,1,0,0,0,0,1,0
000000376492.txt,0,0,0,0,1,0,2
000000184633.txt,0,0,0,0,0,0,1
000000006414.txt,1,0,1,0,4,0,0
000000432179.txt,0,0,0,0,0,3,0
000000223203.txt,0,0,1,0,0,0,0
000000406920.txt,0,0,1,0,1,0,1
000000171360.txt,1,0,0,1,0,0,0
000000036548.txt,1,0,1,1,0,0,0
000000452775.txt,1,0,1,1,0,0,0
000000411130.txt,1,0,1,0,1,0,0
000000533757.txt,1,0,0,0,1,0,1
000000107787.txt,1,0,1,0,0,0,1
000000416385.txt,1,0,1,0,1,0,0
000000555631.txt,1,2,0,0,0,0,0
000000048786.txt,0,0,1,7,0,0,0
000000488297.txt,1,0,0,1,0,0,0
000000151324.txt,0,0,1,0,0,0,0
000000147526.txt,0,0,1,0,0,0,0
000000075923.txt,0,1,0,0,0,0,0
000000186410.txt,0,0,0,0,0,1,0
000000234889.txt,1,0,0,0,0,2,0
000000013296.txt,0,5,1,0,1,0,0
000000163563.txt,0,0,0,0,0,2,0
000000255714.txt,1,0,0,0,1,0,0
000000136896.txt,1,0,0,0,1,0,0
000000531735.txt,1,0,0,6,0,0,0
000000191546.txt,0,0,1,0,0,0,0
000000181876.txt,0,0,0,0,0,0,1
000000198249.txt,0,0,1,0,0,0,0
000000018916.txt,1,2,0,0,0,0,0
000000558044.txt,1,0,0,0,0,0,13
000000117125.txt,1,0,0,0,0,1,0
000000459712.txt,0,0,1,0,0,0,0
000000071603.txt,1,0,0,0,1,0,0
000000006230.txt,0,0,0,1,0,0,0
000000398527.txt,0,0,1,0,1,0,0
000000009615.txt,1,0,1,1,0,0,0
000000081188.txt,1,2,0,0,0,0,0
000000292678.txt,0,0,0,0,1,0,0
000000075748.txt,0,0,0,0,0,1,0
000000178018.txt,1,0,0,0,0,1,0
000000136563.txt,1,0,0,0,3,0,0
000000370095.txt,0,0,1,0,0,0,0
000000025433.txt,0,0,1,0,2,0,0
000000130733.txt,0,0,1,0,0,0,0
000000230537.txt,1,0,0,0,1,0,0
000000061076.txt,0,0,0,0,0,0,1
000000484278.txt,1,0,1,1,0,0,1
000000258346.txt,1,1,0,0,0,0,0
000000132210.txt,0,0,1,0,0,0,1
000000528243.txt,1,1,1,0,0,0,0
000000151264.txt,0,0,0,0,0,1,0
000000298699.txt,0,0,0,0,0,1,0
000000025853.txt,0,2,1,0,1,0,0
000000314420.txt,1,0,1,1,0,0,1
000000206255.txt,0,0,1,0,0,0,0
000000222970.txt,1,0,1,0,1,0,0
000000014392.txt,1,0,1,0,0,0,3
000000377235.txt,1,0,1,0,0,0,2
000000231368.txt,1,2,1,0,1,0,1
000000188443.txt,1,0,1,0,1,0,0
000000221859.txt,0,0,0,0,0,1,0
000000000656.txt,0,0,1,1,0,0,0
000000301453.txt,1,0,0,1,0,0,1
000000171758.txt,0,0,1,0,0,0,1
000000368648.txt,1,0,1,0,1,0,0
000000087920.txt,0,2,1,1,1,0,0
000000022940.txt,0,0,1,1,0,0,5
000000484531.txt,1,0,1,2,0,0,0
000000336459.txt,0,0,0,0,0,0,1
000000215201.txt,1,0,1,1,0,0,0
000000448061.txt,1,0,0,0,0,0,1
000000510643.txt,1,0,0,0,0,0,2
000000373779.txt,0,0,0,0,0,2,0
000000009226.txt,1,0,0,0,0,3,0
000000337011.txt,0,1,0,2,0,0,0
000000329084.txt,1,0,1,0,1,0,0
000000004426.txt,0,0,1,0,0,0,0
000000271870.txt,1,0,0,0,0,0,8
000000072580.txt,1,0,1,2,2,0,0
000000308358.txt,1,8,1,0,0,0,0
000000191072.txt,1,2,1,0,2,0,0
000000122343.txt,0,0,0,0,0,0,3
000000071714.txt,1,0,1,0,0,0,2
000000216524.txt,1,0,1,0,0,0,1
000000360869.txt,0,1,1,0,0,0,1
000000294620.txt,0,0,1,0,0,0,0
000000461265.txt,1,0,1,0,1,0,0
000000176726.txt,1,1,0,0,0,0,0
000000196090.txt,0,0,1,3,0,0,1
000000033732.txt,0,0,1,0,0,0,0
000000224812.txt,0,0,0,0,0,1,0
000000185177.txt,1,2,1,0,0,0,0
000000139390.txt,0,3,0,0,1,0,0
000000578345.txt,1,0,0,1,0,0,0
000000338807.txt,1,1,0,0,0,0,0
000000497119.txt,1,0,1,1,0,0,0
000000490993.txt,0,1,0,0,0,0,0
000000550610.txt,1,0,0,0,4,0,0
000000127306.txt,0,0,1,1,0,0,0
000000483165.txt,1,12,1,0,0,0,0
000000367509.txt,0,0,1,0,0,0,1
000000194752.txt,0,0,1,0,1,0,2
000000241764.txt,1,0,0,0,0,1,0
000000474556.txt,1,5,1,0,0,0,0
000000436607.txt,0,0,1,0,0,0,0
000000066443.txt,1,0,0,0,0,1,0
000000544732.txt,1,0,1,0,2,0,3
000000415516.txt,0,0,1,0,0,0,0
000000148276.txt,1,0,1,0,0,0,1
000000286137.txt,1,0,0,0,0,0,1
000000376643.txt,0,0,1,0,0,0,0
000000183233.txt,1,0,1,0,0,0,1
000000334471.txt,0,0,1,0,0,0,0
000000027969.txt,1,0,1,0,0,0,2
000000575753.txt,0,0,1,0,0,0,0
000000471799.txt,0,0,1,0,0,0,0
000000476813.txt,1,0,0,0,0,1,0
000000388533.txt,1,4,0,0,0,0,0
000000382164.txt,0,0,0,0,0,0,1
000000274684.txt,0,0,0,0,0,0,1
000000517910.txt,0,0,0,0,0,1,0
000000046073.txt,0,1,0,0,0,0,0
000000543911.txt,1,6,1,0,1,0,0
000000071651.txt,0,0,1,0,0,0,1
000000064088.txt,1,0,1,0,1,0,0
000000139140.txt,1,0,0,0,0,0,1
000000347139.txt,1,0,0,0,1,0,0
000000359290.txt,0,0,0,0,0,0,1
000000246005.txt,1,1,1,0,0,0,0
000000019134.txt,0,0,1,0,0,0,3
000000159948.txt,0,11,1,0,0,0,3
000000236990.txt,1,0,1,0,0,0,4
000000470207.txt,0,0,0,1,0,0,0
000000561622.txt,0,0,1,0,0,0,6
000000306581.txt,1,1,0,2,1,0,0
000000182765.txt,1,0,0,0,0,0,1
000000530964.txt,0,0,0,0,0,0,1
000000368154.txt,0,0,1,0,0,0,0
000000465819.txt,0,0,0,1,0,0,0
000000352019.txt,1,0,1,0,1,0,0
000000490112.txt,1,3,1,6,0,0,0
000000285679.txt,0,0,1,0,0,0,2
