,txt_fn,pedestrian,bicycle,car,motorcycle,bus,train,truck
13998,000000374987.txt,11,0,8,7,0,0,1
13999,000000547089.txt,4,0,0,0,0,0,0
14000,000000468318.txt,1,0,4,0,0,0,0
14001,000000577637.txt,10,0,0,0,0,0,0
14002,000000332227.txt,4,0,0,0,1,0,0
14003,000000286530.txt,2,0,0,0,0,0,0
14004,000000437732.txt,1,0,0,0,0,0,0
14005,000000580185.txt,13,0,2,0,0,0,2
14006,000000165077.txt,2,0,0,0,0,0,0
14007,000000174282.txt,3,0,1,0,0,0,0
14008,000000127424.txt,0,0,0,0,0,0,3
14009,000000200896.txt,1,0,0,0,0,0,0
14010,000000445443.txt,2,0,0,0,0,0,0
14011,000000543620.txt,3,0,0,0,0,0,0
14012,000000374041.txt,1,0,0,0,0,0,0
14013,000000080952.txt,1,0,0,0,0,0,0
14014,000000073215.txt,0,0,2,0,0,1,0
14015,000000580842.txt,2,0,0,0,0,0,0
14016,000000224734.txt,3,0,0,0,0,0,0
14017,000000354657.txt,1,0,0,0,0,0,0
14018,000000458093.txt,6,0,0,0,0,0,0
14019,000000348206.txt,0,0,0,0,0,1,0
14020,000000416943.txt,3,0,0,0,1,0,0
14021,000000326077.txt,0,1,3,0,2,0,0
14022,000000361077.txt,1,0,0,0,0,0,0
14023,000000129604.txt,1,0,0,0,0,0,0
14024,000000466544.txt,5,0,0,0,0,0,0
14025,000000453644.txt,1,0,0,0,0,0,0
14026,000000528276.txt,1,0,0,0,0,0,0
14027,000000565761.txt,7,0,0,0,0,0,0
14028,000000175825.txt,2,0,0,0,0,0,0
14029,000000491850.txt,0,0,0,0,0,0,2
14030,000000156928.txt,0,0,0,0,0,0,1
14031,000000145638.txt,2,0,0,0,0,0,0
14032,000000106799.txt,13,0,2,0,0,0,1
14033,000000162021.txt,13,0,0,0,0,0,0
14034,000000447573.txt,13,0,0,0,0,0,0
14035,000000145679.txt,1,0,0,0,0,0,0
14036,000000140048.txt,1,0,0,0,0,0,0
14037,000000126255.txt,11,0,0,0,0,0,0
14038,000000346934.txt,3,0,0,0,0,0,0
14039,000000168187.txt,13,0,0,0,0,0,0
14040,000000160013.txt,1,0,0,0,0,0,0
14041,000000027495.txt,2,0,0,0,0,0,0
14042,000000486045.txt,2,0,11,0,0,0,1
14043,000000126538.txt,13,0,0,0,0,0,0
14044,000000182765.txt,13,0,0,0,0,0,1
14045,000000491881.txt,0,0,1,0,1,2,1
14046,000000244578.txt,1,0,0,0,0,0,0
14047,000000534210.txt,1,0,0,0,0,0,0
14048,000000411027.txt,3,0,0,0,0,0,0
14049,000000209667.txt,2,0,6,0,0,0,0
14050,000000024396.txt,2,0,0,1,0,0,0
14051,000000137963.txt,5,0,0,0,0,0,0
14052,000000534669.txt,0,0,0,0,1,0,2
14053,000000581401.txt,13,3,5,3,0,0,0
14054,000000511843.txt,12,0,0,0,0,0,0
14055,000000293802.txt,12,1,0,0,0,0,0
14056,000000059236.txt,3,0,0,0,0,0,0
14057,000000260433.txt,0,0,6,0,0,0,1
14058,000000300186.txt,1,0,0,0,0,0,0
14059,000000472256.txt,2,0,0,0,0,0,0
14060,000000505885.txt,2,0,0,0,0,0,0
14061,000000491623.txt,0,0,1,0,0,0,0
14062,000000391090.txt,1,0,0,0,0,0,0
14063,000000325648.txt,1,0,0,0,0,0,0
14064,000000379120.txt,13,0,0,0,0,0,0
14065,000000416816.txt,0,0,11,0,0,0,0
14066,000000456679.txt,1,0,0,0,0,0,0
14067,000000065616.txt,2,0,0,0,0,0,0
14068,000000091257.txt,5,0,0,0,0,0,0
14069,000000543676.txt,2,0,0,0,0,1,0
14070,000000211281.txt,7,0,0,0,0,0,0
14071,000000346926.txt,12,0,0,0,8,0,0
14072,000000501442.txt,1,0,0,0,0,0,0
14073,000000201859.txt,6,0,6,0,0,0,0
14074,000000108514.txt,4,0,0,0,0,0,0
14075,000000573209.txt,8,0,0,0,0,0,0
14076,000000220089.txt,0,0,0,0,0,0,2
14077,000000561390.txt,7,0,5,0,0,0,2
14078,000000188958.txt,8,0,0,0,0,0,0
14079,000000156756.txt,1,0,0,0,0,0,0
14080,000000487869.txt,1,0,0,0,0,0,0
14081,000000414851.txt,3,0,3,0,1,0,0
14082,000000195444.txt,0,0,5,0,0,0,0
14083,000000274753.txt,4,0,5,0,0,0,1
14084,000000289514.txt,6,0,0,0,0,0,0
14085,000000063856.txt,13,0,0,0,0,0,0
14086,000000152237.txt,1,0,0,0,0,0,0
14087,000000372603.txt,7,0,4,0,0,0,0
14088,000000047386.txt,1,0,0,0,0,0,0
14089,000000354843.txt,7,0,0,0,0,0,0
14090,000000416186.txt,3,0,0,0,1,0,0
14091,000000048531.txt,5,0,0,0,0,0,0
14092,000000048287.txt,2,0,0,0,0,0,0
14093,000000364659.txt,1,0,0,0,0,0,0
14094,000000547498.txt,4,0,0,0,0,0,0
14095,000000475056.txt,1,0,0,0,0,0,0
14096,000000200464.txt,4,0,0,0,0,0,0
14097,000000042069.txt,1,0,0,0,0,0,0
14098,000000211919.txt,2,0,0,0,0,2,0
14099,000000311377.txt,1,0,0,0,0,0,0
14100,000000171105.txt,1,0,0,0,0,0,0
14101,000000166828.txt,1,0,0,0,0,0,0
14102,000000483363.txt,3,0,0,0,0,0,0
14103,000000074951.txt,5,0,0,0,0,0,0
14104,000000167634.txt,3,0,0,3,0,0,0
14105,000000379914.txt,1,0,0,0,0,0,0
14106,000000499105.txt,1,0,0,0,0,0,0
14107,000000314968.txt,1,0,0,0,0,0,0
14108,000000045230.txt,1,0,0,0,0,0,0
14109,000000230585.txt,5,0,0,0,0,0,0
14110,000000043704.txt,13,0,0,0,0,0,0
14111,000000047627.txt,1,0,0,0,0,0,0
14112,000000007989.txt,5,0,0,0,0,0,0
14113,000000219169.txt,13,0,0,0,0,0,0
14114,000000581071.txt,1,1,3,0,0,0,0
14115,000000566060.txt,2,0,0,0,0,0,0
14116,000000053410.txt,1,0,0,0,0,0,0
14117,000000158414.txt,1,0,0,0,0,0,0
14118,000000060532.txt,12,0,1,0,1,0,0
14119,000000499700.txt,13,0,0,0,0,0,0
14120,000000521071.txt,13,0,0,0,0,0,0
14121,000000308635.txt,1,0,0,0,0,0,0
14122,000000190994.txt,10,0,0,0,0,0,0
14123,000000567288.txt,1,0,0,0,0,0,0
14124,000000249883.txt,1,0,2,0,0,0,0
14125,000000166060.txt,11,0,0,0,0,0,0
14126,000000381065.txt,2,0,4,0,0,0,1
14127,000000491212.txt,1,0,0,0,0,0,0
14128,000000545138.txt,4,0,9,1,0,0,0
14129,000000391351.txt,7,0,0,0,0,0,0
14130,000000094140.txt,0,0,2,0,0,0,0
14131,000000466277.txt,1,0,0,0,0,0,0
14132,000000286328.txt,1,0,0,0,0,0,0
14133,000000321601.txt,2,1,0,0,0,0,0
14134,000000427348.txt,0,0,0,0,0,1,0
14135,000000473095.txt,13,0,0,0,0,0,0
14136,000000201555.txt,0,0,6,0,0,0,2
14137,000000164594.txt,2,0,0,0,0,0,0
14138,000000305549.txt,0,0,3,0,1,0,0
14139,000000140152.txt,2,0,0,0,0,0,0
14140,000000031919.txt,4,0,1,0,0,0,0
14141,000000041700.txt,2,0,3,0,0,0,1
14142,000000564337.txt,1,0,3,2,0,0,0
14143,000000003770.txt,1,0,0,0,0,0,0
14144,000000353509.txt,2,0,1,0,0,0,0
14145,000000375045.txt,1,0,0,0,0,0,0
14146,000000216415.txt,0,0,0,0,0,1,0
14147,000000031729.txt,5,0,0,0,0,0,0
14148,000000180387.txt,0,0,0,1,0,0,0
14149,000000283222.txt,1,0,0,0,0,0,0
14150,000000018366.txt,0,0,2,0,3,0,0
14151,000000134844.txt,0,0,0,0,0,1,0
14152,000000132189.txt,0,0,1,0,2,0,0
14153,000000550719.txt,4,0,0,0,0,0,0
14154,000000136140.txt,1,0,0,0,0,0,0
14155,000000522233.txt,2,0,0,0,0,0,0
14156,000000067252.txt,3,0,0,0,0,0,0
14157,000000127823.txt,5,0,10,0,0,0,1
14158,000000095203.txt,2,0,0,0,0,0,0
14159,000000479391.txt,2,0,0,0,0,0,0
14160,000000525208.txt,0,0,11,0,0,0,0
14161,000000352182.txt,1,0,0,0,0,0,0
14162,000000578888.txt,13,0,0,0,0,0,0
14163,000000139263.txt,1,0,0,0,0,0,0
14164,000000316448.txt,1,0,0,0,0,0,0
14165,000000035795.txt,1,0,0,0,0,0,0
14166,000000457086.txt,3,0,0,0,0,0,0
14167,000000533517.txt,2,0,0,0,0,0,0
14168,000000525933.txt,2,0,0,0,0,0,0
14169,000000536720.txt,2,0,0,0,0,0,0
14170,000000558639.txt,0,0,2,0,0,0,0
14171,000000514362.txt,1,0,0,0,0,0,0
14172,000000040055.txt,13,0,0,0,0,0,0
14173,000000054374.txt,10,0,0,0,0,0,0
14174,000000022129.txt,3,0,0,0,0,0,0
14175,000000414715.txt,1,0,0,0,0,0,0
14176,000000435260.txt,13,0,0,0,0,0,0
14177,000000471952.txt,4,0,0,0,0,0,0
14178,000000023967.txt,2,0,0,0,0,0,0
14179,000000134564.txt,4,0,0,0,0,0,0
14180,000000250588.txt,2,0,0,0,0,0,0
14181,000000145915.txt,7,0,6,0,0,1,0
14182,000000441032.txt,13,0,0,0,0,0,0
14183,000000440037.txt,13,0,0,0,0,0,0
14184,000000550237.txt,1,0,0,0,0,0,0
14185,000000018480.txt,8,0,0,0,0,0,0
14186,000000511218.txt,1,0,0,0,0,0,0
14187,000000032681.txt,0,0,0,0,2,0,0
14188,000000381895.txt,1,0,0,0,0,0,0
14189,000000265010.txt,2,0,0,0,0,0,0
14190,000000508470.txt,1,0,0,0,0,0,0
14191,000000162386.txt,1,0,0,0,0,0,0
14192,000000422432.txt,13,0,1,0,0,0,2
14193,000000568471.txt,2,0,0,0,0,0,0
14194,000000333665.txt,9,0,0,0,0,0,0
14195,000000153573.txt,1,0,0,0,0,0,0
14196,000000530762.txt,1,0,0,0,0,0,0
14197,000000320918.txt,1,0,0,0,0,0,0
14198,000000395283.txt,1,0,0,0,0,0,0
14199,000000570810.txt,1,0,0,0,0,0,0
14200,000000362192.txt,1,0,0,0,0,1,0
14201,000000165009.txt,2,0,0,0,0,0,0
14202,000000201078.txt,3,0,0,0,0,0,0
14203,000000113315.txt,4,0,0,0,0,0,0
14204,000000465018.txt,0,0,2,0,0,0,0
14205,000000086668.txt,5,0,0,0,0,0,0
14206,000000236206.txt,13,0,0,0,0,0,0
14207,000000344033.txt,1,0,0,0,0,0,0
14208,000000102540.txt,4,0,0,0,0,0,0
14209,000000251124.txt,0,1,0,0,0,0,0
14210,000000211198.txt,1,0,0,0,0,0,0
14211,000000113812.txt,0,0,0,0,0,0,2
14212,000000062337.txt,0,0,10,0,0,0,2
14213,000000084449.txt,2,0,0,0,0,0,0
14214,000000034372.txt,3,0,0,0,0,0,0
14215,000000567320.txt,4,0,0,0,0,0,0
14216,000000112459.txt,1,0,0,0,0,0,0
14217,000000308796.txt,4,2,1,0,0,0,0
14218,000000358361.txt,1,1,0,0,0,0,0
14219,000000325969.txt,6,0,0,1,0,0,0
14220,000000576827.txt,2,0,0,0,0,0,0
14221,000000156543.txt,1,0,0,0,0,0,0
14222,000000188460.txt,2,0,0,0,0,0,0
14223,000000239676.txt,4,0,1,0,2,0,0
14224,000000428605.txt,1,0,0,0,0,0,0
14225,000000415594.txt,1,0,0,0,0,0,0
14226,000000439621.txt,1,0,0,0,0,0,0
14227,000000117961.txt,0,0,2,0,0,0,0
14228,000000400809.txt,1,0,0,0,0,0,0
14229,000000437944.txt,11,0,0,0,0,0,0
14230,000000390585.txt,1,0,0,0,0,0,0
14231,000000216695.txt,0,0,0,0,0,1,0
14232,000000003830.txt,1,2,9,0,0,0,0
14233,000000077072.txt,5,0,0,0,0,0,0
14234,000000432849.txt,0,0,0,0,0,1,0
14235,000000040428.txt,11,0,0,0,0,0,0
14236,000000225378.txt,13,0,0,0,0,0,0
14237,000000342051.txt,8,0,0,0,1,0,0
14238,000000433910.txt,2,3,0,0,0,0,0
14239,000000335590.txt,2,0,0,0,0,0,0
14240,000000026052.txt,1,0,0,0,0,0,0
14241,000000321592.txt,0,0,0,3,0,0,0
14242,000000361384.txt,1,0,0,0,0,0,0
14243,000000301648.txt,2,0,0,0,0,0,0
14244,000000329090.txt,1,0,0,0,0,0,0
14245,000000274196.txt,0,0,0,0,2,0,1
14246,000000107975.txt,2,0,0,0,0,0,0
14247,000000061308.txt,10,0,0,0,0,0,0
14248,000000491733.txt,8,0,0,0,0,0,0
14249,000000119974.txt,2,0,0,0,0,0,0
14250,000000467516.txt,4,0,0,0,0,0,0
14251,000000193946.txt,13,0,0,0,0,0,0
14252,000000537069.txt,1,0,0,0,0,0,0
14253,000000517455.txt,8,0,0,0,0,1,0
14254,000000009064.txt,0,0,0,0,0,1,0
14255,000000099025.txt,1,0,0,0,1,0,0
14256,000000507801.txt,0,0,0,0,0,1,0
14257,000000469996.txt,13,0,5,2,1,0,0
14258,000000024571.txt,3,0,0,0,0,0,0
14259,000000117059.txt,0,0,2,0,2,0,0
14260,000000354668.txt,2,0,0,0,0,0,0
14261,000000509459.txt,1,0,0,0,0,0,0
14262,000000197069.txt,5,0,0,0,0,0,0
14263,000000188017.txt,5,0,2,0,0,1,0
14264,000000022940.txt,3,0,1,1,0,0,5
14265,000000423834.txt,1,0,4,0,0,0,0
14266,000000463785.txt,12,0,0,0,0,0,0
14267,000000299244.txt,0,3,5,0,0,0,1
14268,000000196453.txt,2,0,0,0,0,0,0
14269,000000247052.txt,2,2,2,0,1,0,0
14270,000000282158.txt,13,0,7,0,0,0,0
14271,000000040275.txt,1,0,0,0,0,0,0
14272,000000073197.txt,1,0,0,0,0,0,0
14273,000000204897.txt,1,0,0,0,0,0,0
14274,000000300307.txt,6,0,0,0,0,0,0
14275,000000053642.txt,2,0,0,0,0,0,0
14276,000000533381.txt,1,0,0,0,0,0,0
14277,000000282130.txt,3,0,5,1,0,0,0
14278,000000549347.txt,8,0,0,0,0,0,0
14279,000000337104.txt,6,0,0,0,0,0,0
14280,000000243750.txt,1,0,0,0,0,0,0
14281,000000005962.txt,3,0,0,0,0,0,0
14282,000000576589.txt,1,0,0,0,0,0,0
14283,000000549928.txt,10,0,0,0,0,0,0
14284,000000060158.txt,9,0,0,0,0,0,0
14285,000000352184.txt,1,0,0,0,0,0,0
14286,000000173132.txt,0,0,3,0,0,0,0
14287,000000081322.txt,1,0,0,0,0,0,0
14288,000000006107.txt,6,0,0,0,0,0,0
14289,000000382356.txt,1,0,0,0,0,0,0
14290,000000566346.txt,13,0,0,0,0,0,0
14291,000000401846.txt,2,0,0,0,0,0,0
14292,000000009007.txt,3,0,0,0,0,0,0
14293,000000104020.txt,1,0,0,0,0,0,0
14294,000000025552.txt,1,0,0,0,0,0,0
14295,000000533686.txt,1,0,0,0,0,0,0
14296,000000460903.txt,1,0,0,0,0,0,0
14297,000000111067.txt,2,0,1,0,0,0,0
14298,000000172387.txt,1,0,0,0,0,0,0
14299,000000098937.txt,1,0,0,0,0,0,0
14300,000000272899.txt,1,0,0,0,0,0,0
14301,000000048261.txt,12,0,0,0,0,0,0
14302,000000502935.txt,1,0,0,0,0,0,0
14303,000000016254.txt,6,0,1,0,0,0,1
14304,000000097104.txt,1,0,0,0,0,0,0
14305,000000375099.txt,1,0,0,0,0,0,0
14306,000000032562.txt,13,0,1,0,0,0,0
14307,000000175439.txt,13,0,0,0,0,0,0
14308,000000310196.txt,1,0,0,0,0,0,0
14309,000000459320.txt,2,0,0,0,0,0,0
14310,000000398406.txt,1,0,1,0,0,0,2
14311,000000563514.txt,0,0,6,0,1,0,1
14312,000000152886.txt,5,0,0,0,0,0,0
14313,000000309003.txt,1,0,0,0,0,0,0
14314,000000179618.txt,2,0,0,0,0,0,0
14315,000000308964.txt,1,0,0,0,0,0,0
14316,000000366031.txt,1,0,0,0,0,0,0
14317,000000576286.txt,6,0,0,0,0,0,0
14318,000000553758.txt,4,0,0,0,0,0,0
14319,000000269503.txt,4,0,0,0,0,0,0
14320,000000007642.txt,11,0,0,0,0,0,0
14321,000000555206.txt,13,0,13,0,1,0,0
14322,000000351382.txt,13,0,0,0,0,0,2
14323,000000263884.txt,0,0,0,0,0,7,0
14324,000000185621.txt,1,0,0,0,0,0,0
14325,000000054555.txt,3,0,0,2,0,0,0
14326,000000113970.txt,13,0,0,0,0,0,0
14327,000000518321.txt,1,0,0,0,0,0,0
14328,000000437542.txt,2,0,0,0,0,0,0
14329,000000498938.txt,2,0,0,0,0,0,0
14330,000000503972.txt,1,0,0,0,0,0,0
14331,000000237232.txt,2,0,0,0,0,0,0
14332,000000396179.txt,2,0,0,0,0,0,0
14333,000000578094.txt,2,0,0,0,0,1,0
14334,000000230240.txt,2,0,0,0,0,0,3
14335,000000550514.txt,10,0,0,0,0,0,0
14336,000000134351.txt,2,0,0,0,0,0,0
14337,000000109908.txt,13,0,0,6,0,0,0
14338,000000306905.txt,2,0,0,0,0,0,0
14339,000000454565.txt,3,0,3,0,0,0,3
14340,000000474233.txt,1,0,0,0,0,0,0
14341,000000308967.txt,1,0,0,0,0,0,0
14342,000000456505.txt,2,0,1,2,0,0,2
14343,000000014873.txt,13,2,0,0,0,0,0
14344,000000087602.txt,2,0,0,0,0,0,0
14345,000000435322.txt,13,0,0,0,0,0,0
14346,000000059526.txt,3,0,0,0,0,0,0
14347,000000187801.txt,0,0,0,0,2,0,0
14348,000000118471.txt,1,0,0,0,0,0,0
14349,000000081143.txt,13,0,0,0,0,0,0
14350,000000551931.txt,4,0,0,0,0,0,0
14351,000000204940.txt,1,0,0,0,0,0,0
14352,000000054899.txt,2,0,0,0,0,0,0
14353,000000528583.txt,2,0,0,0,0,0,0
14354,000000339108.txt,1,0,0,0,0,0,0
14355,000000133327.txt,1,0,3,1,0,0,1
14356,000000494014.txt,2,3,0,0,0,0,0
14357,000000443618.txt,2,0,0,0,0,0,0
14358,000000547099.txt,2,0,0,0,0,0,0
14359,000000350326.txt,1,0,0,0,0,0,0
14360,000000247474.txt,2,0,0,0,0,0,0
14361,000000002983.txt,2,0,0,0,0,0,0
14362,000000527476.txt,3,0,0,0,0,1,0
14363,000000063248.txt,1,0,0,0,0,0,0
14364,000000155995.txt,2,0,2,0,0,0,0
14365,000000538534.txt,2,0,0,0,0,0,0
14366,000000300806.txt,1,0,0,0,0,0,0
14367,000000310989.txt,2,0,0,0,0,0,0
14368,000000446358.txt,1,0,0,0,0,0,0
14369,000000184490.txt,1,0,0,0,0,0,0
14370,000000112085.txt,1,0,0,0,0,0,0
14371,000000211807.txt,3,0,0,0,0,0,3
14372,000000391657.txt,0,0,2,0,0,0,1
14373,000000423586.txt,2,0,0,0,0,0,0
14374,000000372971.txt,4,0,0,0,0,0,0
14375,000000249608.txt,12,0,0,0,0,0,0
14376,000000060990.txt,0,0,0,0,0,1,0
14377,000000255969.txt,1,0,0,0,0,0,0
14378,000000256547.txt,3,0,0,0,0,0,0
14379,000000361844.txt,12,0,0,0,0,0,0
14380,000000210271.txt,3,0,0,0,0,0,0
14381,000000445825.txt,4,0,9,0,0,0,0
14382,000000137564.txt,1,0,0,0,0,0,0
14383,000000076161.txt,2,0,0,0,0,0,0
14384,000000562608.txt,1,0,0,0,0,0,0
14385,000000540209.txt,1,0,0,0,0,0,0
14386,000000135424.txt,1,0,0,0,0,0,0
14387,000000288694.txt,1,0,0,0,0,0,0
14388,000000366714.txt,2,0,0,0,0,0,1
14389,000000160963.txt,1,0,0,0,0,0,0
14390,000000301753.txt,3,0,0,0,0,0,0
14391,000000165986.txt,6,0,0,0,0,0,0
14392,000000110434.txt,1,0,0,0,0,0,0
14393,000000521823.txt,2,0,0,0,0,0,0
14394,000000534336.txt,2,0,0,0,0,0,0
14395,000000400440.txt,1,0,0,0,0,0,0
14396,000000579179.txt,4,0,0,0,0,0,0
14397,000000142098.txt,3,0,0,0,0,0,0
14398,000000478418.txt,1,0,5,0,0,0,1
14399,000000165803.txt,3,0,0,0,0,0,0
14400,000000139065.txt,1,0,0,0,0,0,0
14401,000000236432.txt,1,0,0,0,0,0,0
14402,000000320682.txt,13,0,0,0,0,0,0
14403,000000013182.txt,8,0,0,0,0,0,0
14404,000000571105.txt,1,0,0,0,0,0,0
14405,000000192513.txt,13,0,0,0,0,0,0
14406,000000302433.txt,1,0,0,0,0,0,0
14407,000000067768.txt,0,0,2,0,0,1,0
14408,000000203214.txt,1,0,0,0,0,0,0
14409,000000522110.txt,0,0,0,0,0,1,0
14410,000000200305.txt,1,0,0,0,0,0,0
14411,000000112830.txt,1,0,0,0,0,0,0
14412,000000262095.txt,1,0,0,0,0,0,0
14413,000000177567.txt,1,0,0,0,0,0,0
14414,000000317028.txt,1,0,0,0,0,0,0
14415,000000211389.txt,1,0,0,0,0,0,0
14416,000000435347.txt,1,0,0,0,0,0,0
14417,000000209835.txt,7,0,1,0,0,0,0
14418,000000556185.txt,9,0,0,0,0,0,0
14419,000000309261.txt,1,0,0,0,0,0,0
14420,000000508913.txt,0,0,0,0,0,0,2
14421,000000123333.txt,1,0,0,0,0,0,0
14422,000000233090.txt,5,0,0,0,0,0,0
14423,000000485665.txt,2,0,0,0,0,0,0
14424,000000182497.txt,1,0,0,0,0,0,2
14425,000000580033.txt,13,0,0,0,0,0,0
14426,000000552849.txt,11,0,0,0,0,0,0
14427,000000468493.txt,13,0,0,7,0,0,0
14428,000000369449.txt,1,0,0,0,0,0,0
14429,000000548942.txt,1,0,0,0,0,0,0
14430,000000454107.txt,1,0,0,0,0,0,0
14431,000000428485.txt,3,0,0,0,0,0,0
14432,000000392612.txt,2,0,0,0,0,0,0
14433,000000542506.txt,6,0,0,0,0,0,0
14434,000000408100.txt,4,0,0,0,0,0,0
14435,000000409862.txt,1,0,0,0,0,0,0
14436,000000561487.txt,1,0,0,0,0,0,0
14437,000000474847.txt,2,0,0,0,0,0,0
14438,000000053360.txt,1,0,0,0,0,0,0
14439,000000020579.txt,1,0,0,0,0,0,0
14440,000000406097.txt,0,0,0,0,0,1,0
14441,000000426897.txt,6,0,0,0,0,0,0
14442,000000135666.txt,6,0,4,3,0,0,0
14443,000000138200.txt,1,0,0,0,0,0,0
14444,000000193659.txt,12,0,0,0,0,0,0
14445,000000376740.txt,13,0,0,0,0,0,0
14446,000000119157.txt,5,0,0,0,0,0,0
14447,000000421361.txt,1,0,0,0,0,0,0
14448,000000036057.txt,1,0,0,0,0,0,0
14449,000000537621.txt,2,0,0,0,0,0,0
14450,000000092602.txt,1,0,0,0,0,0,0
14451,000000207749.txt,13,0,0,0,0,0,0
14452,000000551284.txt,1,0,0,0,0,0,0
14453,000000157783.txt,8,0,0,0,0,0,0
14454,000000198650.txt,0,0,0,0,0,0,1
14455,000000181562.txt,1,0,0,0,0,0,0
14456,000000159736.txt,1,0,0,0,0,0,0
14457,000000084680.txt,1,0,0,0,0,0,0
14458,000000246718.txt,13,0,0,0,0,0,0
14459,000000227813.txt,1,0,0,0,0,0,0
14460,000000161865.txt,4,0,0,0,0,0,0
14461,000000045536.txt,1,0,0,0,0,0,0
14462,000000382638.txt,3,0,0,0,0,0,0
14463,000000529240.txt,3,0,0,0,0,0,0
14464,000000448274.txt,6,0,0,0,0,0,0
14465,000000256637.txt,3,0,0,0,0,0,0
14466,000000436455.txt,2,0,0,0,0,0,0
14467,000000321663.txt,4,0,0,0,0,0,0
14468,000000416851.txt,4,0,0,0,0,0,0
14469,000000082676.txt,2,0,0,2,0,0,0
14470,000000111955.txt,1,0,13,0,0,0,0
14471,000000573784.txt,2,0,0,0,0,0,0
14472,000000097450.txt,2,0,0,0,0,0,0
14473,000000082805.txt,2,0,0,0,0,0,0
14474,000000289972.txt,0,0,1,0,0,0,2
14475,000000236010.txt,0,0,3,0,1,0,0
14476,000000071280.txt,1,0,0,0,0,1,0
14477,000000417332.txt,3,0,0,0,0,0,0
14478,000000068053.txt,12,0,0,0,0,0,0
14479,000000047294.txt,13,0,0,2,0,0,0
14480,000000553436.txt,2,0,0,0,0,0,0
14481,000000467858.txt,2,0,0,0,0,0,0
14482,000000445030.txt,5,0,0,0,0,0,0
14483,000000351539.txt,2,0,0,0,0,0,0
14484,000000361027.txt,1,0,0,0,0,0,0
14485,000000226055.txt,1,0,0,0,0,0,0
14486,000000061773.txt,3,0,0,0,0,0,0
14487,000000254042.txt,11,0,0,0,0,0,0
14488,000000423454.txt,0,0,4,0,0,0,3
14489,000000501364.txt,2,0,0,0,0,0,0
14490,000000430989.txt,2,0,0,0,0,0,0
14491,000000528224.txt,5,0,0,0,0,0,0
14492,000000572469.txt,1,0,1,0,0,0,1
14493,000000349193.txt,11,0,0,0,0,0,0
14494,000000256855.txt,1,0,0,0,0,0,0
14495,000000230996.txt,12,0,2,0,0,0,2
14496,000000309599.txt,0,0,0,0,0,0,3
14497,000000472065.txt,0,0,0,0,0,0,7
14498,000000185878.txt,0,0,0,0,0,1,0
14499,000000090011.txt,2,0,0,0,0,0,0
14500,000000422769.txt,1,0,0,0,0,0,0
14501,000000475952.txt,1,0,0,0,0,0,0
14502,000000318501.txt,5,0,0,0,0,0,0
14503,000000354839.txt,13,0,0,0,0,0,2
14504,000000443702.txt,1,0,0,0,0,0,0
14505,000000264723.txt,1,0,0,0,0,0,0
14506,000000137748.txt,5,0,3,0,0,0,0
14507,000000489520.txt,9,0,0,0,0,0,0
14508,000000314627.txt,1,0,0,0,0,0,0
14509,000000093493.txt,1,0,0,0,0,0,0
14510,000000073226.txt,2,0,0,0,0,0,0
14511,000000283257.txt,6,0,0,0,0,0,0
14512,000000083669.txt,1,0,0,0,0,0,0
14513,000000370475.txt,1,0,0,0,0,0,0
14514,000000178791.txt,3,0,0,0,0,0,0
14515,000000284651.txt,1,0,0,0,0,0,0
14516,000000067994.txt,0,0,7,0,0,0,0
14517,000000224632.txt,1,0,0,0,0,0,0
14518,000000259877.txt,13,0,0,0,0,0,0
14519,000000090346.txt,7,0,0,0,0,0,0
14520,000000069286.txt,3,1,0,0,0,0,1
14521,000000503790.txt,5,0,1,3,0,0,0
14522,000000033303.txt,1,0,0,0,0,0,0
14523,000000494066.txt,13,0,0,0,0,0,0
14524,000000123974.txt,1,0,0,0,0,0,0
14525,000000325956.txt,13,0,0,0,0,0,0
14526,000000077662.txt,1,0,0,0,0,0,0
14527,000000423932.txt,2,0,0,0,0,0,0
14528,000000056922.txt,1,0,0,0,0,0,0
14529,000000574108.txt,3,0,0,0,0,0,0
14530,000000279078.txt,1,0,0,0,0,0,0
14531,000000317234.txt,13,0,0,0,0,0,0
14532,000000156969.txt,11,1,0,0,0,0,0
14533,000000324595.txt,2,0,0,0,0,0,0
14534,000000076081.txt,7,0,0,0,0,0,0
14535,000000453354.txt,1,0,0,0,0,0,0
14536,000000210451.txt,11,0,0,0,0,0,0
14537,000000296564.txt,1,0,0,0,0,0,0
14538,000000363302.txt,1,0,0,0,0,1,0
14539,000000360548.txt,1,0,0,0,0,0,0
14540,000000563056.txt,1,0,0,0,0,0,0
14541,000000561953.txt,1,0,0,0,0,0,0
14542,000000518853.txt,8,1,1,0,0,0,2
14543,000000381457.txt,1,0,0,0,0,0,0
14544,000000578663.txt,1,0,0,0,0,0,0
14545,000000161101.txt,3,0,5,1,0,0,0
14546,000000518966.txt,2,0,1,0,0,0,0
14547,000000563525.txt,2,0,0,0,0,0,0
14548,000000171962.txt,1,2,1,0,1,0,0
14549,000000225554.txt,2,0,0,0,0,0,0
14550,000000330932.txt,5,0,0,0,0,0,0
14551,000000307970.txt,1,0,0,0,0,0,0
14552,000000406282.txt,4,0,0,0,0,0,0
14553,000000048609.txt,13,0,2,0,1,0,4
14554,000000488632.txt,5,0,0,0,0,0,0
14555,000000485887.txt,5,2,5,0,4,0,0
